Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean
2023-09-04 12:28:16.578,Видео,"7 тур РПЛ • Краснодар удерживает лидерство, ЦСКА и Зенит разошлись миром, Локомотив в пятерке",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64f59a3a1c374956c7e6250b,3,29,2,0,0,0,0,0,,,,0.06896551724137931,1.5,0.0,,2023-09,Monday,12,9,0.06896551724137931,,0.0
2023-09-03 11:15:42.261,Видео,Краснодар - Спартак • 7 тур РПЛ • Победа на классе • Спартак теперь середняк,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64f43c796d213b43ba381420,4,52,1,0,0,0,0,0,,,,0.019230769230769232,4.0,0.0,,2023-09,Sunday,11,9,0.019230769230769232,,0.0
2023-09-02 10:31:29.873,Видео,КБ Новости #18 • Бальде Кейта и Шамар Николсон ушли,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64f2e2f25d254b7d07d93d10,0,7,0,0,0,0,0,0,,,,0.0,,,,2023-09,Saturday,10,9,0.0,,
2023-09-01 08:40:44.589,Видео,"Главные трансферы недели #13 • Лукаку нашли клуб, еще один трансфер Челси, молодой Грузин в Аяксе",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64f177a2fedbf0549220d18d,1,51,1,0,0,0,0,0,,,,0.0196078431372549,1.0,0.0,,2023-09,Friday,8,9,0.0196078431372549,1.0,0.0
2023-08-31 08:43:14.657,Видео,Спартак - Динамо • Кубок России • Абаскаль ответил критикам,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64f0269b31101e7f228d0677,2,24,1,0,0,0,0,0,,,,0.041666666666666664,2.0,0.0,,2023-08,Thursday,8,8,0.041666666666666664,,0.0
2023-08-29 09:02:40.431,Видео,"Главные трансферы недели #12 • Вест Хэм подписал Топа, Ман Сити нашли замену Марезу, Канселу в Барсе",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64ed8573fd9f772853edda91,0,27,0,0,0,0,0,0,,,,0.0,,,,2023-08,Tuesday,9,8,0.0,,
2023-08-28 11:47:32.962,Видео,"6 тур РПЛ • ЦСКА отскочил, Зенит на втором месте, много ничьих",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64ec5a25bc3bf63c2ed00e36,3211,91738,1336,0,0,10,1,0,,,,0.014563212627264602,2.4034431137724552,0.0003114294612270321,,2023-08,Monday,11,8,0.014563212627264602,,0.0003114294612270321
2023-08-27 11:07:51.620,Видео,Спартак - Ахмат • 6 тур РПЛ • Спартак спас очко,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64eaffa2bc3bf63c2ec44bf3,2,29,5,0,0,0,0,0,,,,0.1724137931034483,0.4,0.0,,2023-08,Sunday,11,8,0.1724137931034483,0.4,0.0
2023-08-25 09:08:35.477,Видео,"Последние Трансферы РПЛ #24 • Зенит ищет усиление, Новички ЦСКА и Динамо",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64e840474a116e5605cfcce1,0,17,4,0,0,0,0,0,,,,0.23529411764705882,0.0,,,2023-08,Friday,9,8,0.23529411764705882,0.0,
2023-08-24 11:33:35.232,Видео,"Главные трансферы недели #11 | Челси и Ливерпуль нашли опорника, Дзаньоло в Астон Вилле",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64e70d60f832776fd1c390ca,1,13,1,0,0,0,0,0,,,,0.07692307692307693,1.0,0.0,,2023-08,Thursday,11,8,0.07692307692307693,1.0,0.0
2023-08-21 09:03:40.587,Видео,"Спартак - Зенит / 5 тур РПЛ / Абаскаль не меняется, пора домой?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64e2fa3c028d6e3845be229e,5,36,3,0,0,0,0,0,,,,0.08333333333333333,1.6666666666666667,0.0,,2023-08,Monday,9,8,0.08333333333333333,,0.0
2023-08-20 16:40:19.453,Видео,"Волевая победа Динамо / Краснодар потерял очки / Победы Рубина, Сочи и Урала • Обзор 5 тура РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64e210523ff98d70861a3157,1,47,3,0,0,0,0,0,,,,0.06382978723404255,0.3333333333333333,0.0,,2023-08,Sunday,16,8,0.06382978723404255,0.3333333333333333,0.0
2023-08-20 08:59:44.554,Видео,Спартак подписал центрального защитника • Спартак - Зенит перед матчем • КБ Новости 17,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64e14814ca10f739acd99e3d,0,19,2,0,0,0,0,0,,,,0.10526315789473684,0.0,,,2023-08,Sunday,8,8,0.10526315789473684,0.0,
2023-08-18 09:16:11.212,Видео,"Последние Трансферы РПЛ #23 • Захарян покидает Динамо / Новички Балтики, Факела и Краснодара",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64df03f42a8b760abae45507,2,74,1,0,0,0,0,0,,,,0.013513513513513514,2.0,0.0,,2023-08,Friday,9,8,0.013513513513513514,,0.0
2023-08-15 12:14:00.892,Видео,Новые трансфер #10 | Реал нашел замену Куртуа / Кейн свободен / Брайтон зарабатывает на Челси,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64db38cddf71b80d9e412f9a,0,18,2,0,0,0,0,0,,,,0.1111111111111111,0.0,,,2023-08,Tuesday,12,8,0.1111111111111111,0.0,
2023-08-14 15:37:53.276,Видео,ЦСКА - Сочи / Динамо - Балтика / Зенит - Факел / 4 тур РПЛ / Фавориты одержали победы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64da1436d45a595e749affe3,0,76,1,0,0,0,0,0,,,,0.013157894736842105,0.0,,,2023-08,Monday,15,8,0.013157894736842105,0.0,
2023-08-13 16:07:16.456,Видео,Локомотив отскочил / Краснодар лидер / Ростов разгромил Рубин / Обзор 4 тура РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64d8ccdfa14ed76cfbc8eae4,3,46,1,0,0,0,0,0,,,,0.021739130434782608,3.0,0.0,,2023-08,Sunday,16,8,0.021739130434782608,,0.0
2023-08-12 15:48:17.476,Видео,Главные причины поражение Спартака / Урал - Спартак / 4 тур РПЛ / #спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64d77b3c9e590127fb26f7cb,3,74,5,0,0,0,0,0,,,,0.06756756756756757,0.6,0.0,,2023-08,Saturday,15,8,0.06756756756756757,0.6,0.0
2023-08-09 23:57:41.499,Видео,Огненный матч / Спартак - Нижний Новгород / Кубок России,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64d3f9d15775370087bebfcc,19,205,14,0,0,0,0,0,,,,0.06829268292682927,1.3571428571428572,0.0,,2023-08,Wednesday,23,8,0.06829268292682927,,0.0
2023-08-08 11:55:00.932,Видео,Новые Трансферы #9 • ПСЖ взял нападающего / Усиления Челси / Трубин в Бенфике,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64d1f6d34a27621bc26fd511,364,24197,173,0,0,0,1,0,,,,0.007149646650411208,2.1040462427745665,0.0027472527472527475,,2023-08,Tuesday,11,8,0.007149646650411208,,0.0027472527472527475
2023-08-07 09:25:55.774,Видео,Динамо наказало Зенит / Крылья Советов удивляют / ЦСКА разгромил Локомотив / Обзор 3 тура РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64d087c2d1abe7562184f15b,6,92,7,0,0,0,0,0,,,,0.07608695652173914,0.8571428571428571,0.0,,2023-08,Monday,9,8,0.07608695652173914,0.8571428571428571,0.0
2023-08-06 12:38:32.856,Видео,Лучший матч Спартака в 2023 году / Рубин - Спартак / 3 тур РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64cf665370a09b2401650e66,45,597,23,0,0,0,1,0,,,,0.038525963149078725,1.9565217391304348,0.022222222222222223,,2023-08,Sunday,12,8,0.038525963149078725,,0.022222222222222223
2023-08-05 17:31:17.411,Видео,"Последние Трансферы РПЛ #22 • Первый новичок ЦСКА, Краснодар и Динамо усиливаются легионерами",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64ce582d4a27621bc258cba0,2,31,2,0,0,0,0,0,,,,0.06451612903225806,1.0,0.0,,2023-08,Saturday,17,8,0.06451612903225806,1.0,0.0
2023-08-03 10:49:21.000,Пост,"В Спартак едет крайний защитник, который должен решить все проблемы в обороне…",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64cb5c023463b364f959981b,0,14,0,0,0,0,0,0,,,,0.0,,,,2023-08,Thursday,10,8,0.0,,
2023-08-03 09:35:09.821,Видео,Олег Рябчук едет в Спартак • КБ Новости #16 • Сравнение Рябчука и Хлусевича • Трансферные слухи,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64cb4513fce7a913ffc6e563,1,20,1,0,0,0,0,0,,,,0.05,1.0,0.0,,2023-08,Thursday,9,8,0.05,1.0,0.0
2023-08-01 09:14:00.306,Видео,Спартак - Балтика • 2 тур РПЛ 2023/2024 • Победа Спартака не добавляет уверенности,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64c89c72a2c302494ef10d0f,20,230,6,0,0,0,0,0,,,,0.02608695652173913,3.3333333333333335,0.0,,2023-08,Tuesday,9,8,0.02608695652173913,,0.0
2023-07-31 09:19:18.602,Видео,"Главные трансферы недели #8 • Милан продолжает закупаться, Манчестер Юнайтед нашел форварда",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64c74b7790fd673f52a202c8,0,21,0,0,0,0,0,0,,,,0.0,,,,2023-07,Monday,9,7,0.0,,
2023-07-25 08:51:15.767,Видео,"Главные события 1 тура РПЛ 2023/2024 • ЦСКА нужно усиление, Зенит не убеждает, Рубин удивил",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64bf601de1a6651a255f4056,1222,33287,1582,0,0,0,3,0,,,,0.047526061225102896,0.7724399494310998,0.0024549918166939444,,2023-07,Tuesday,8,7,0.047526061225102896,0.7724399494310998,0.0024549918166939444
2023-07-24 09:09:05.026,Видео,"Главные трансферы недели #7 • Закупка Бернли, Усиления Милана, Еще один сильный трансфер Астон Виллы",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64be0c625fb9b765ea80af6a,0,19,1,0,0,0,0,0,,,,0.05263157894736842,0.0,,,2023-07,Monday,9,7,0.05263157894736842,0.0,
2023-07-24 02:15:11.302,Видео,Спартак - Оренбург • 1 тур РПЛ 2023/2024 • Спартак начал сезон с волевой победы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64bdae1680d903121e00e40e,3,7,6,0,0,0,0,0,,,,0.8571428571428571,0.5,0.0,,2023-07,Monday,2,7,0.8571428571428571,0.5,0.0
2023-07-22 12:30:17.004,Видео,"Новые Трансферы РПЛ #21 • Бразильцы Зенита, опорник для Динамо, усиление для ЦСКА",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64bb9c11d6398960e8e51ac5,0,13,0,0,0,0,0,0,,,,0.0,,,,2023-07,Saturday,12,7,0.0,,
2023-07-20 08:41:47.679,Видео,КБ Новости #14 • перед матчем Спартак - Оренбург + Трансферы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64b8c38bb0aae42b42efa8d3,2,38,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-07,Thursday,8,7,0.0,,0.0
2023-07-17 08:54:46.368,Видео,"Главные трансферы недели #6 • Распродажа в Челси продолжается, рекордный трансфер от РБ Лейпциг",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64b4d156682d3d25e14ee0c7,1,21,4,0,0,0,0,0,,,,0.19047619047619047,0.25,0.0,,2023-07,Monday,8,7,0.19047619047619047,0.25,0.0
2023-07-16 18:43:40.094,Видео,Суперкубок России по футболу | 2003 - 2023 | Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64b40f71fff5626738d0768e,710,18489,139,0,0,2,1,0,,,,0.007517983665963546,5.107913669064748,0.0014084507042253522,,2023-07,Sunday,18,7,0.007517983665963546,,0.0014084507042253522
2023-07-15 08:00:00.857,Видео,"Последние Трансферы РПЛ #20 • ТОП футболист для ЦСКА, Кузяев уехал в ЕВРОПУ, Захарян следующий?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64b1d483cd6be9109989c4ca,16,242,6,0,0,0,0,0,,,,0.024793388429752067,2.6666666666666665,0.0,,2023-07,Saturday,8,7,0.024793388429752067,,0.0
2023-07-13 09:22:12.318,Видео,"КБ Новости 14 • Первые новички, потенциальные трансферы и слухи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64af926ef5365d1d1b5ef0e9,0,4,0,0,0,0,0,0,,,,0.0,,,,2023-07,Thursday,9,7,0.0,,
2023-07-11 09:01:51.660,Видео,"Главные трансферы недели #5 • ПСЖ закупается, еще одно усиление Арсенала, Молодой талант в Реале",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64ace84f53fb25721a8dcc22,1,40,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-07,Tuesday,9,7,0.0,,0.0
2023-07-10 09:15:21.361,Видео,"Последние Трансферы РПЛ #19 • ЦСКА ищет усиление, Фернандес и Зенит",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64ab01db080689675954a595,4850,144788,4767,0,0,8,7,0,,,,0.03292399922645523,1.0174113698342773,0.001443298969072165,,2023-07,Monday,9,7,0.03292399922645523,,0.001443298969072165
2023-07-07 15:38:57.000,Пост,"Не думал, что когда-нибудь увижу такое, но это случилось. Из ЦСКА в Спартак…",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a80761d84d7037d4eecb30,0,14,0,0,0,0,0,0,,,,0.0,,,,2023-07,Friday,15,7,0.0,,
2023-07-07 09:48:37.510,Видео,"КБ Новости #13 • Спартак ищет звезду, трансферные слухи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a7b17cec43747a7a4a39d7,0,13,0,0,0,0,0,0,,,,0.0,,,,2023-07,Friday,9,7,0.0,,
2023-07-05 23:59:51.019,Видео,Торпедо - Спартак 2-2 / Товарищеский матч 2023 / 2 гола Виктора Мозеса,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a5d9045e265b28f3ce8540,2,44,3,0,0,0,0,0,,,,0.06818181818181818,0.6666666666666666,0.0,,2023-07,Wednesday,23,7,0.06818181818181818,0.6666666666666666,0.0
2023-07-04 09:16:09.131,Видео,"Последние Трансферы РПЛ #18 • Клаудиньо интересен Фламенго, Рубин усиливается, наши в Европе",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a3b0524c574956ac88fe46,1926,27481,2527,0,0,1,5,0,,,,0.0919544412503184,0.7621685793430946,0.002596053997923157,,2023-07,Tuesday,9,7,0.0919544412503184,0.7621685793430946,0.002596053997923157
2023-07-03 09:06:37.812,Видео,"Главные трансферы недели #4 • Арсенал обошел Сити, Ливерпуль усиливается, Мэдисон спасет Тоттенхэм?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a25e6f939a601a8d2607a7,1,16,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-07,Monday,9,7,0.0,,0.0
2023-07-02 16:55:55.000,Пост,Форвард «Фламенго» и сборной Бразилии  Барбоза может продолжить карьеру в РПЛ…,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a181ecd84d7037d4ebe2b0,0,15,0,0,0,0,0,0,,,,0.0,,,,2023-07,Sunday,16,7,0.0,,
2023-07-01 15:38:21.516,Видео,КБ Новости 12 • Первый трансфер Спартака. Успех или Провал?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64a01b9f77a923534a9e9d59,6,112,2,0,0,0,0,0,,,,0.017857142857142856,3.0,0.0,,2023-07,Saturday,15,7,0.017857142857142856,,0.0
2023-06-29 09:38:28.560,Видео,"Последние Трансферы РПЛ #17 • Чалов может отправиться в Грецию, Бразильцы Зенита могут уйти",https://dzen.ru/media/id/6358cb994fee997bedba5cec/649d24d13eb1fc69cc11142a,0,23,1,0,0,0,0,0,,,,0.043478260869565216,0.0,,,2023-06,Thursday,9,6,0.043478260869565216,0.0,
2023-06-26 09:06:22.373,Видео,"Главный трансферы недели #3 • Челси самый активный на рынке, Не очевидный выбор Тонали и Невеша",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64992647b13ccb08001afd8f,560,42161,208,0,0,0,2,0,,,,0.004933469319987666,2.6923076923076925,0.0035714285714285713,,2023-06,Monday,9,6,0.004933469319987666,,0.0035714285714285713
2023-06-24 14:27:09.878,Видео,"Последние Трансферы РПЛ #16 • Возвращение Марио, Зениту интересен еще один Бразилец, Активный Сочи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6496ce37586441368df13c25,4931,153422,4004,0,0,5,7,0,,,,0.02609795205381236,1.2315184815184814,0.001419590346785642,,2023-06,Saturday,14,6,0.02609795205381236,,0.001419590346785642
2023-06-22 08:44:41.872,Видео,"КБ Новости #11 • Пресс-конференция нового генерального Директора, Трансферы и новости",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6493de00cbe3734216082935,0,4,0,0,0,0,0,0,,,,0.0,,,,2023-06,Thursday,8,6,0.0,,
2023-06-19 09:00:14.042,Видео,"Главный трансферы недели #2 • Брайтон укрепляет центр, Кто заменит Осимхена? Выкупы Тоттенхэма",https://dzen.ru/media/id/6358cb994fee997bedba5cec/648fe78dcf2e5002d552607e,0,16,0,0,0,0,0,0,,,,0.0,,,,2023-06,Monday,9,6,0.0,,
2023-06-17 14:34:18.414,Видео,"Последние Трансферы РПЛ #15 • Чалов и Захарян интересны в Европе, Краснодар легко отдает игроков",https://dzen.ru/media/id/6358cb994fee997bedba5cec/648d952903e5b546e31a5799,6,98,6,0,0,0,0,0,,,,0.061224489795918366,1.0,0.0,,2023-06,Saturday,14,6,0.061224489795918366,1.0,0.0
2023-06-15 09:00:18.703,Видео,"КБ Новости #10 • Мележиков и Эшуорт покидают Спартак, Трансферные слухи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/648aa79ff205df6eb7285a41,2,12,2,0,0,0,0,0,,,,0.16666666666666666,1.0,0.0,,2023-06,Thursday,9,6,0.16666666666666666,1.0,0.0
2023-06-13 08:53:21.634,Видео,Кубок России - 1992-2023 - Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/648803af8cde1a1137d6fb66,753,12982,151,0,0,1,1,0,,,,0.011631489755045448,4.986754966887418,0.0013280212483399733,,2023-06,Tuesday,8,6,0.011631489755045448,,0.0013280212483399733
2023-06-12 14:47:09.604,Видео,"Главный трансферы недели #1 • Месси в МЛС, Неожиданный выбор Тилеманса, Топ трансфер Ливерпуля",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6486fdc4dfaba6448d8e5c32,390,3429,470,0,0,0,0,0,,,,0.13706620005832604,0.8297872340425532,0.0,,2023-06,Monday,14,6,0.13706620005832604,0.8297872340425532,0.0
2023-06-11 10:29:44.625,Видео,Все победители Лиги Чемпионов УЕФА - 1955-2023,https://dzen.ru/media/id/6358cb994fee997bedba5cec/648574865208a65c0453cec0,1039,20982,827,0,0,0,1,0,,,,0.03941473644075875,1.256348246674728,0.0009624639076034649,,2023-06,Sunday,10,6,0.03941473644075875,,0.0009624639076034649
2023-06-10 15:13:04.247,Видео,"Последние Трансферы РПЛ #14 • Сперцян уедет в Европу, Распродажа в Локомотиве, Закупка Оренбурга",https://dzen.ru/media/id/6358cb994fee997bedba5cec/648462cb5208a65c043a67b1,1,35,1,0,0,0,0,0,,,,0.02857142857142857,1.0,0.0,,2023-06,Saturday,15,6,0.02857142857142857,1.0,0.0
2023-06-05 08:30:29.148,Видео,"Главные события 30 тура РПЛ 2022/2023 • Результаты и таблица • ЦСКА второй, Факел и НН в стыки",https://dzen.ru/media/id/6358cb994fee997bedba5cec/647d70ff89c7db13da05a48f,10,123,3,0,0,0,0,0,,,,0.024390243902439025,3.3333333333333335,0.0,,2023-06,Monday,8,6,0.024390243902439025,,0.0
2023-06-04 10:45:47.754,Видео,Крылья Советов - Спартак • 30 тур РПЛ • Абаскаля уволить или оставить?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/647c401da22ad8563ea61e8b,1,31,1,0,0,0,0,0,,,,0.03225806451612903,1.0,0.0,,2023-06,Sunday,10,6,0.03225806451612903,1.0,0.0
2023-06-02 08:40:35.251,Видео,"Последние Трансферы РПЛ #13 • Вендел может уехать, спрос на Конате, активный Локомотив",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64797ad0aa42181304019226,3,86,4,0,0,0,0,0,,,,0.046511627906976744,0.75,0.0,,2023-06,Friday,8,6,0.046511627906976744,0.75,0.0
2023-05-30 20:40:35.712,Видео,"Главные события 29 тура РПЛ 2022/2023 • Ростов возвращается, Спартак и ЦСКА теряют очки",https://dzen.ru/media/id/6358cb994fee997bedba5cec/647630d52980e21841ca0c20,1,18,1,0,0,0,0,0,,,,0.05555555555555555,1.0,0.0,,2023-05,Tuesday,20,5,0.05555555555555555,1.0,0.0
2023-05-28 23:59:21.726,Видео,Спартак - Нижний Новгород • 29 тур РПЛ • Спартак не дожал до второго места,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6473bc6febc509490b64f741,0,55,2,0,0,0,0,0,,,,0.03636363636363636,0.0,,,2023-05,Sunday,23,5,0.03636363636363636,0.0,
2023-05-26 09:16:42.262,Видео,КБ Новости #9 • Спартак ищет усиление в РПЛ • Последние новости и трансферы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64704a77700e18208271f521,28,253,10,0,0,0,0,0,,,,0.039525691699604744,2.8,0.0,,2023-05,Friday,9,5,0.039525691699604744,,0.0
2023-05-23 08:38:39.708,Видео,"Главные события 28 тура РПЛ 2022/2023 • В зоне стыков обостряется борьба, Ростов опускается все ниже",https://dzen.ru/media/id/6358cb994fee997bedba5cec/646c49e66df6d47310db94cb,3,35,1,0,0,0,0,0,,,,0.02857142857142857,3.0,0.0,,2023-05,Tuesday,8,5,0.02857142857142857,,0.0
2023-05-22 08:45:45.667,Видео,"Спартак - ЦСКА • 28 тур РПЛ • Спартак будет вторым, Соболев подвел команду",https://dzen.ru/media/id/6358cb994fee997bedba5cec/646afcbb6df6d47310b5cbdd,3,37,2,0,0,0,0,0,,,,0.05405405405405406,1.5,0.0,,2023-05,Monday,8,5,0.05405405405405406,,0.0
2023-05-20 13:48:24.173,Видео,"Последние Трансферы РПЛ #12 • у ДЗЮБЫ есть варианты, распродажа в Крыльях, Динамо ищет тренера",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64689ff4bd80f237b18cbc8e,6,129,7,0,0,0,0,0,,,,0.05426356589147287,0.8571428571428571,0.0,,2023-05,Saturday,13,5,0.05426356589147287,0.8571428571428571,0.0
2023-05-16 08:45:07.322,Видео,"Главные события 27 тура РПЛ 2022/2023 • Факел продолжает побеждать, Ахмат скоро обгонит Спартак",https://dzen.ru/media/id/6358cb994fee997bedba5cec/64629dd778239635b551bf27,6,105,1,0,0,0,0,0,,,,0.009523809523809525,6.0,0.0,,2023-05,Tuesday,8,5,0.009523809523809525,,0.0
2023-05-14 11:18:25.986,Видео,Чемпионат России по футболу - 1992-2023 - Все победители и призеры,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6460981f248d2a6d3c38becd,3126,74147,824,0,0,12,5,0,,,,0.011113059193224271,3.7936893203883497,0.001599488163787588,,2023-05,Sunday,11,5,0.011113059193224271,,0.001599488163787588
2023-05-13 23:45:07.673,Видео,Химки - Спартак • 27 тур РПЛ • Спартак не смог обыграть Химки,https://dzen.ru/media/id/6358cb994fee997bedba5cec/645ff167597f3706f97f40f0,1,10,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-05,Saturday,23,5,0.0,,0.0
2023-05-11 23:53:32.364,Видео,"КБ Новости #8 • Спартак выбирает ""десяткку"" • Последние новости и трансферы",https://dzen.ru/media/id/6358cb994fee997bedba5cec/645d51fd4116ef6c64d28e4f,0,39,0,0,0,0,0,0,,,,0.0,,,,2023-05,Thursday,23,5,0.0,,
2023-05-09 16:16:35.362,Видео,"Главные события 26 тура РПЛ 2022/2023 • Факел сотворил главную сенсацию, ЦСКА второй, Зенит Чемпион",https://dzen.ru/media/id/6358cb994fee997bedba5cec/645a3643a7f6be3de15e9c8d,27,340,10,0,0,0,0,0,,,,0.029411764705882353,2.7,0.0,,2023-05,Tuesday,16,5,0.029411764705882353,,0.0
2023-05-08 11:21:22.342,Видео,Зенит - Спартак • 26 тур РПЛ • Спартак играл лучше Зенита,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6458abea20e1c7242b430f15,9,114,6,0,0,0,0,0,,,,0.05263157894736842,1.5,0.0,,2023-05,Monday,11,5,0.05263157894736842,,0.0
2023-05-07 10:06:00.003,Ролик,Все победители Кубка Испании в 21 веке,https://dzen.ru/media/id/6358cb994fee997bedba5cec/64574cd6117a96727da0cfed,41,175,8,0,0,0,0,0,,,,0.045714285714285714,5.125,0.0,,2023-05,Sunday,10,5,0.045714285714285714,,0.0
2023-05-06 16:47:31.154,Видео,"Последние Трансферы РПЛ #11 • Зенит продает лидеров, ЦСКА покупает Египтянина, Сперцян уйдет летом",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6456535cee01843ac3cf8f43,6748,241749,6654,0,0,16,13,0,,,,0.027524415819713835,1.014126840997896,0.0019264967397747482,,2023-05,Saturday,16,5,0.027524415819713835,,0.0019264967397747482
2023-05-05 23:10:55.124,Ролик,"🇮🇹 Победители Чемпионата Италии в 21 веке Друзья, в этом видео вы узнаете, кто чаще всего побеждал в Чемпионате Италии в 21 веке. Поздравляем Наполи с Чемпионством в 2023 году.",https://dzen.ru/media/id/6358cb994fee997bedba5cec/645561d6f731573512925316,0,23,0,0,0,0,0,0,,,,0.0,,,,2023-05,Friday,23,5,0.0,,
2023-05-02 08:22:16.096,Видео,"Главные события 25 тура РПЛ 2022/2023 • Факел подарил подарок Динамо, ЦСКА будет вторым, Локо пятым",https://dzen.ru/media/id/6358cb994fee997bedba5cec/645098604581986bf4828f47,0,56,1,0,0,0,0,0,,,,0.017857142857142856,0.0,,,2023-05,Tuesday,8,5,0.017857142857142856,0.0,
2023-04-30 16:24:21.435,Видео,Абаскалю нужно менять план на игру • Спартак - Ростов • 25 тур РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/644e67c60d32d312f297daeb,176,8476,89,0,0,1,0,0,,,,0.010500235960358659,1.9775280898876404,0.0,,2023-04,Sunday,16,4,0.010500235960358659,,0.0
2023-04-20 08:21:03.302,Видео,Акрон - Спартак • Кубок России. Полуфинал Пути Регионов • Спартак размазали,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6440c7948ac6416049ebc393,2,57,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-04,Thursday,8,4,0.0,,0.0
2023-04-18 09:20:32.551,Видео,"Главные события 23 тура РПЛ 2022/2023 • Лидеры играют скучно, Локомотив стремиться в пятерку",https://dzen.ru/media/id/6358cb994fee997bedba5cec/643e2fdb2cb3212df087e156,19,161,6,0,0,0,0,0,,,,0.037267080745341616,3.1666666666666665,0.0,,2023-04,Tuesday,9,4,0.037267080745341616,,0.0
2023-04-16 13:43:08.864,Видео,Торпедо - Спартак • 23 тур РПЛ • Победа и Судейство,https://dzen.ru/media/id/6358cb994fee997bedba5cec/643bcd065358984e7f64d060,0,37,0,0,0,0,0,0,,,,0.0,,,,2023-04,Sunday,13,4,0.0,,
2023-04-15 07:59:44.876,Видео,"КБ Новости #7 • Матчи, Кризис, Новости, Трансферы, Статистика, Руководство",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6439bbf419c01e7b0b2a9942,0,15,0,0,0,0,0,0,,,,0.0,,,,2023-04,Saturday,7,4,0.0,,
